"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"North Macedonia","MKD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3568.0635685747","3360.19536521454","3168.62731208797","2962.97823069468","2932.07935901595","2897.19376746554","2916.44329957259","2954.5238308875","3038.13983382569","3154.84918240006","3283.37934095351","3169.32514368931","3240.11064526089","3307.92040834712","3473.76544811451","3657.56307699216","3866.74650622977","4140.63354809364","4392.5507164151","4405.20045750867","4582.36517512347","4711.13027870081","4708.05168535923","4863.68088666968","5053.75001236367","5262.68671928674","5429.94678358359","5510.81862920922","5698.39334484489","5961.58475399191","5743.72649424581","6064.92315120022","6217.95164120428","6350.24340716068",
"Mali","MLI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","340.269023952488","347.850742174419","343.592667306213","359.23710614715","362.905122321818","378.105192052109","366.363750747824","354.501305511986","388.728569572442","433.878018844551","452.928035509553","437.616910094373","473.395781431114","443.425965454416","440.538895307837","399.366613878852","397.972365554569","388.619119408544","458.461758550239","462.506179750716","454.246460434794","479.710920358807","490.828060026722","469.40249257314","514.247382129515","487.720653850649","492.820719332849","500.638058999875","494.59023221281","518.470546306235","531.577185302854","557.764341335031","573.548990124541","556.77239407158","623.266374437479","622.796722894514","658.142718821535","646.928049650012","666.794421867006","675.188949468141","676.080031773356","685.460670564343","695.39448652741","708.930473940785","708.418672479958","682.287844188171","677.861141016751","703.231034477626","723.504204947663","741.797634683131","756.428073205064","767.571595521859","779.326624981433","745.885984785402","744.760427319594","747.152926472819","762.646041430639",
"Malta","MLT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","3135.28547160899","3211.69458130569","3402.013537823","3545.99678690791","3904.52309573476","4634.09326126722","5395.15746289756","6028.93113520401","6632.43081728407","7254.32021442954","7684.72265859568","7881.0562144742","7890.02775181029","7731.95775832879","7803.19249101371","7865.52845206493","8035.72241838806","8308.62074303897","8934.07352030925","9571.19013627356","10074.309100156","10419.961305061","10796.7940507006","11168.4668025566","11689.7655394043","12344.826345577","12727.2991543136","13295.3706525006","13886.2923556034","14455.7647568425","17189.5654940777","16860.522964945","17164.5983933947","17746.7846758302","17652.7181167607","18134.0520355123","18521.638379981","19338.4306191148","19948.1713924858","19573.8579946305","20557.7377488972","20566.4277747482","21221.6057063718","22071.0651510994","23286.2264514326","24921.7141769982","25181.477100564","27164.3004165602","28177.5495393975","29021.3357939207","26071.2199006125","29152.5072116366","30760.6355007204","31189.6332109398",
"Myanmar","MMR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","129.829115393194","127.607210327778","129.916643021624","144.017674182469","132.519631450016","143.373242290776","133.300530088578","122.516872407932","134.107179000764","135.324211405905","138.810122767277","141.276449780989","141.489057434365","137.172272552429","141.651602768961","144.654022626906","150.48832871101","156.347200949308","163.272633071377","168.435611030724","178.30831675843","186.058960845254","192.908461416393","197.504070447748","203.030530555354","204.735626431885","198.843612673324","187.579478496555","163.567577347242","166.943974869716","169.034988463076","165.536847431377","179.076114843925","187.389765365432","198.791953412624","209.911492156323","220.640537109373","230.201503602794","240.726704021153","263.958890942416","296.967689814803","327.231680831126","362.912395341764","409.244137850736","460.690672412736","518.969582121269","582.391011962396","647.416708532607","709.653468748701","779.93880510496","848.586717610603","888.773838872996","945.896792699941","1016.88780960663","1090.83255547564","1157.78396112581","1216.01262766582","1280.85424337536","1351.38830035161","1430.13634322583","1291.40780889804","1128.30976104801","1165.60552269408","1168.68760910701",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1398.6858978212","1410.27881649387","1406.92532328918","1531.03157534576","1649.93199787608","1808.32809171262","1890.52098812151","1985.23391805983","2186.77510826956","2379.44908180173","2510.44171794103","2596.67214968364","2864.42583637172","2936.92928804097","3082.74831917322","3086.25566738387","3475.01922140797","3417.6039098101","3233.60681245558","3114.94367182761","2874.64856250784","2703.95227196077","2917.44323024854","2954.62607773139","2847.81796294317","2868.83201234044","2701.73242424747","2625.93338675908","2573.18047301937","2564.92076849095","2742.27449610936","2681.60483001497","2732.73067799805","2714.29937539977","2712.90732179683","2724.33574336208","2834.44744784318","2887.46121056725","2999.25954715349","3067.82956447519","3189.41052564244","3213.96364879867","3255.70629632047","3271.33594486852","3456.89636708274","3541.98373512341","3658.14066111067","3805.2210431373","3872.39500131578","3895.92618848821","4025.33852979829","3913.85054613568","3979.45985648077","3919.81839727208","3911.21802454472","3862.5722046145","3998.06514643384","4053.89356294626","4057.46224086583","4032.91838473165","3794.02784792568","3969.93734577772","4083.70498659547","4131.50402220791",
"Montenegro","MNE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4488.79462512197","4723.14338358475","4290.89684941343","4431.60047014419","4462.34990117884","4529.12330572995","4623.0760644615","4819.14785988608","5013.1959009921","5435.88622103627","5798.06497333447","6205.8212472095","5833.65954418904","5982.19928466066","6168.84838637415","5995.77445120446","6202.50670294785","6307.01856129174","6517.19267514764","6707.85041020824","7023.43381181246","7381.80764032937","7684.18397197185","6515.53680560451","7390.30811727832","7889.23763310614","8375.22211138647",
"Mongolia","MNG","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","1428.45635552918","1510.63978021586","1560.2627002862","1612.32428429585","1661.7360894034","1771.23664741971","1785.73101021921","1829.63760080266","1863.79383676329","1770.54104423496","1588.22262573764","1417.74202296458","1352.36819433688","1362.50907553224","1431.46092314111","1446.87830772571","1487.64557849719","1522.38979445595","1554.05197183459","1557.43844017552","1589.40371767026","1649.93882429938","1750.19045781054","1919.75715306035","2041.86849401263","2197.6947830343","2400.22509316356","2585.82477848101","2521.5945282286","2646.56167654317","3057.31725486018","3374.43838312918","3697.60133986287","3909.91331954702","3919.35121343969","3892.65220400112","4023.78562311837","4242.30022157508","4385.11167680522","4106.60268340307","4107.18372095123","4249.67501406205","4483.75520166213",
"Northern Mariana Islands","MNP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20827.8058048671","21610.3654775378","21739.0461402812","19767.4536015717","19235.4058294113","18806.6229303343","17565.5811849842","15233.9434728666","16294.5109198368","15541.5541554155","15715.743349961","16204.5455998391","16974.2784213627","17665.1007493109","22995.5274095066","28549.3265760963","23242.9254375819","20796.0304233721","14703.5116119755","","","",
"Mozambique","MOZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","249.862320619307","257.251961048681","234.233109823935","193.213320213899","176.832444288449","175.02535737614","167.956811363315","191.829266733543","207.687748684104","218.97633148766","217.577553450925","223.955735832331","203.156729119935","219.205536167812","222.267205712147","217.059689238316","233.033001467804","253.592202550161","273.247956294767","298.229600354859","293.231895626377","322.704256828301","344.927517545918","360.343788841539","379.858366403334","393.510954761018","421.562874007733","442.197515842164","460.387399376419","474.835717835762","492.567572391021","512.456395345933","536.990103623469","554.960755897719","579.642369195999","603.838513777915","612.724515323393","609.673549078088","612.599028645783","608.96363276244","584.314962076344","581.444300104411","590.368908379987","602.919979362696",
"Mauritania","MRT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","1235.66200512524","1210.53686125797","1153.51367845002","1431.2487941942","1614.3887838668","1570.81819849104","1578.7676180685","1688.0322742258","1658.18934471457","1801.72693538352","1780.72036366259","1715.71684101768","1589.06244739883","1730.18416592477","1593.35598519987","1679.03251815216","1600.11090941396","1546.73348555147","1574.6094208257","1581.04513707793","1588.16972076704","1505.74384380007","1516.43748927608","1424.81024607589","1424.96641714189","1463.03156256031","1448.08272979866","1430.67634248135","1461.30936371092","1398.94105902159","1382.41789981651","1355.05962864535","1377.22996859419","1290.02397839063","1377.92659152122","1429.00446205312","1340.59313145813","1342.05718848474","1354.13004474105","1265.16042472798","1224.6807669845","1215.2512697343","1271.67511795702","1303.27169193052","1384.01429519465","1601.14283308699","1533.63381372064","1490.81766626765","1452.17875148954","1448.0233220059","1463.59492239454","1481.9780029115","1499.43182362194","1522.75911860633","1562.72683648828","1541.16287756286","1595.23327567391","1628.03885516365","1635.83999676974","1588.36203400464","1559.80984520601","1616.98180328468","1628.08752310389",
"Mauritius","MUS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1413.72825236166","1726.35874438978","1691.59787796914","1877.02290337035","1706.12407652939","1721.80988793695","1626.22153693096","1664.81054192242","1521.96698841304","1569.53936869312","1537.49557918243","1577.92783831812","1683.89831533473","1857.82264889611","1991.08721819033","1977.6894628747","2408.27222345122","2524.53954704451","2587.21700199306","2631.98857661803","2327.60106822027","2428.26469050182","2530.62333901935","2517.08019900546","2607.92722113552","2766.59028709953","3012.98937219385","3256.42283642935","3453.72035086726","3580.40595040965","3810.48083308809","3936.7665085183","4138.34644932114","4297.40909221881","4412.9375663223","4562.74692775784","4768.68343568327","4977.19016757315","5224.18419650851","5292.86908859768","5671.0295504201","5814.74834570012","5867.77362995049","6170.64876733851","6397.59346169031","6472.87388554741","6756.22955969517","7110.69493851624","7466.69465771689","7693.76434353874","8011.45517219702","8324.78328337964","8591.96715947096","8859.2121832294","9181.61575362564","9507.87133656424","9868.32716641952","10247.6960577758","10652.4836886859","10956.9450226163","9362.87435896817","9679.12123882353","10570.4275252848","11318.6003139968",
"Malawi","MWI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","260.87994774268","274.213401020885","269.436858703596","259.242243651019","259.689247416674","287.925495931121","318.162394862107","332.986693438674","318.597832229659","329.158874403145","322.707560808036","365.7666572312","378.697272141931","377.30933919777","393.518776511879","405.869405076903","413.830282296918","420.75983668265","446.095141122899","448.687317510485","433.387909977902","394.563594531545","388.676060901976","387.482228800494","392.638568371412","395.181731177596","380.137510334009","368.332869147492","360.120370953364","348.251398600176","354.000743958548","373.477220806742","336.379017499362","363.878939571282","330.660669395191","386.70081365771","407.036655525707","414.349385457249","421.673833120553","424.940383733688","421.819458196975","391.442073444242","388.445924563495","400.300949372115","411.004079534622","412.982043419833","420.438603998222","447.922770233085","468.467374149172","492.948011987358","511.818289897155","521.899796859343","516.963208289501","529.850409820553","544.26379390838","544.276872741836","542.925737032349","549.626301700128","558.560452702602","573.400114038594","562.783038786531","563.361956276702","554.198577201705","548.578546306431",
